price_ori,item_rating,price_actual,total_rating,total_sold,favorite,Type of product,Type of product_2,date_date,from,to,fees
157.0,4.8,46.99,200.0,316.0,614.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
58.0,4.9,58.0,141.0,196.0,154.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.8200000000000001
104.9,4.9,22.89,453.0,728.0,490.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
40.0,4.9,40.0,171.0,223.0,253.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
7.0,5.0,6.2,958.0,2800.0,576.0,baby & toys,boys fashion,2020-11-23,local,kuala lumpur,0.0
31.9,5.0,15.94,986.0,1600.0,555.0,baby & toys,girls fashion,2020-11-23,local,kuala lumpur,0.0
14.0,4.7,1.99,2100.0,5600.0,613.0,watches,sports,2020-11-23,overseas,kuala lumpur,0.0
8.89,5.0,8.89,1.0,1.0,2.0,watches,watches,2020-11-23,overseas,kuala lumpur,0.0
41.07,4.9,22.84,450.0,745.0,515.0,watches,sports,2020-11-23,overseas,kuala lumpur,0.0
17.2,4.9,17.2,854.0,2000.0,2000.0,baby & toys,baby clothing,2020-11-23,overseas,kuala lumpur,0.0
12.9,4.8,5.9,1900.0,4700.0,4700.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.8200000000000001
1299.0,4.9,129.0,332.0,524.0,865.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
34.35,4.9,19.88,217.0,348.0,423.0,watches,women's watches,2020-11-23,overseas,kuala lumpur,0.0
5.0,4.9,5.0,336.0,879.0,537.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.505
209.0,4.9,39.0,540.0,825.0,706.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
149.9,4.9,24.9,461.0,688.0,391.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
68.0,4.8,47.99,229.0,323.0,462.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
89.99,4.9,89.99,1200.0,3200.0,966.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
25.0,4.8,25.0,562.0,1600.0,395.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
3.5,4.6,3.5,215.0,806.0,451.0,watches,women's watches,2020-11-23,overseas,kuala lumpur,0.0
41.18,4.9,21.99,4300.0,8100.0,8100.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
15.9,4.7,6.9,320.0,628.0,606.0,watches,women's watches,2020-11-23,overseas,kuala lumpur,0.0
20.0,4.9,20.0,698.0,1600.0,559.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.505
58.0,5.0,58.0,292.0,432.0,537.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.8200000000000001
425.0,4.9,45.99,495.0,726.0,801.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
29.0,4.8,29.0,638.0,1900.0,372.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.505
2.0,5.0,2.0,23200.0,120800.0,120800.0,baby & toys,baby clothing,2020-11-23,local,kuala lumpur,0.875
64.0,4.8,25.35,978.0,1700.0,1700.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
29.9,4.9,29.9,916.0,1500.0,1500.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
39.99,4.9,39.99,408.0,966.0,827.0,watches,women's watches,2020-11-23,overseas,kuala lumpur,0.0
30.0,4.9,30.0,4500.0,12300.0,12300.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.505
10.0,4.9,5.0,18.0,31.0,11.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
36.08,4.9,19.91,1900.0,3400.0,3400.0,watches,women's watches,2020-11-23,overseas,kuala lumpur,0.0
13.99,4.5,7.0,199.0,536.0,154.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
99.0,4.9,19.69,129.0,189.0,158.0,watches,women's watches,2020-11-23,overseas,kuala lumpur,0.0
17.5,5.0,8.99,19.0,46.0,53.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
18.98,4.8,18.98,220.0,830.0,624.0,watches,women's watches,2020-11-23,overseas,kuala lumpur,0.0
49.3,4.6,25.5,50.0,77.0,176.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
3.8,4.9,3.8,233.0,725.0,616.0,watches,women's watches,2020-11-23,overseas,kuala lumpur,0.0
49.99,4.0,15.0,12.0,28.0,26.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
66.0,4.9,31.51,269.0,478.0,481.0,watches,couple & set watches,2020-11-23,overseas,kuala lumpur,0.0
13.99,4.6,7.0,318.0,767.0,301.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
59.9,4.9,59.9,401.0,1100.0,629.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
60.0,4.7,20.95,1300.0,2500.0,2500.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
73.0,4.9,28.0,119.0,149.0,253.0,watches,women's watches,2020-11-23,overseas,kuala lumpur,0.0
5.8,4.9,5.8,523.0,1900.0,1900.0,watches,women's watches,2020-11-23,overseas,kuala lumpur,0.0
7.0,4.7,5.0,495.0,1500.0,1500.0,watches,women's watches,2020-11-23,overseas,kuala lumpur,0.0
27.99,4.9,13.99,15.0,33.0,28.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
31.4,4.4,13.9,288.0,619.0,380.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
79.99,4.9,9.99,69.0,147.0,59.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
8.33,4.8,8.33,265.0,759.0,693.0,watches,women's watches,2020-11-23,overseas,kuala lumpur,0.0
49.0,4.5,26.95,25.0,44.0,32.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
20.0,4.9,20.0,990.0,3100.0,473.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.505
62.0,4.7,38.5,70.0,106.0,57.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
28.0,4.9,22.89,272.0,496.0,373.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
19.99,4.9,10.0,7.0,14.0,7.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
35.0,4.7,11.2,418.0,910.0,520.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
17.5,4.6,8.99,306.0,631.0,449.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
79.99,4.9,11.0,65.0,130.0,44.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
42.8,4.6,25.99,25.0,39.0,22.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
19.99,4.6,9.99,266.0,534.0,294.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
20.9,4.9,20.9,185.0,308.0,158.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
67.99,4.7,30.5,263.0,489.0,343.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
13.99,4.9,7.0,10.0,33.0,31.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
65.99,4.8,25.5,1100.0,2200.0,2200.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
13.99,4.8,7.0,28.0,51.0,42.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
358.0,4.9,59.0,281.0,453.0,629.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
46.9,4.6,28.99,149.0,309.0,331.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
65.88,5.0,65.88,87.0,129.0,41.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
40.0,4.3,20.0,758.0,1600.0,1600.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
79.99,4.7,6.39,170.0,507.0,107.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
29.0,4.7,16.99,151.0,278.0,331.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
13.99,4.8,7.0,16.0,20.0,14.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
54.99,4.7,21.2,728.0,1500.0,1500.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
105.8,4.7,69.82,575.0,1100.0,1100.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
51.99,4.6,26.5,14.0,32.0,53.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
39.9,4.9,39.9,402.0,609.0,774.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
22.5,4.4,12.37,101.0,219.0,204.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
39.99,4.1,19.99,102.0,190.0,76.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
100.0,4.9,31.9,125.0,255.0,437.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
13.99,4.6,7.0,124.0,265.0,163.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
19.9,4.7,18.89,660.0,1300.0,684.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
65.0,4.7,35.75,106.0,180.0,150.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
124.0,4.9,47.98,966.0,1500.0,1500.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
65.0,4.8,33.99,1100.0,2100.0,2100.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
19.99,4.5,10.0,709.0,1500.0,1500.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
39.0,4.9,39.0,113.0,162.0,159.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
100.0,4.9,52.43,3900.0,6700.0,6700.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
59.99,4.6,19.78,173.0,333.0,185.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
9.0,4.6,6.79,1100.0,2700.0,2700.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
47.0,4.7,25.5,73.0,135.0,181.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
6.0,4.8,6.0,279.0,711.0,518.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
59.0,4.9,59.0,549.0,755.0,331.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
25.9,4.8,25.9,230.0,390.0,175.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
60.0,4.9,23.98,638.0,1000.0,670.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
28.13,4.9,28.13,164.0,456.0,147.0,watches,men's watches,2020-11-23,local,kuala lumpur,7.0
30.0,4.6,30.0,34.0,52.0,60.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
32.0,4.9,32.0,1500.0,2500.0,2500.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
41.0,4.9,41.0,65.0,108.0,127.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
7.9,4.9,6.43,1100.0,2700.0,760.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.8200000000000001
18.5,4.9,18.5,7600.0,16300.0,16300.0,baby & toys,baby clothing,2020-11-23,local,kuala lumpur,0.0
19.9,4.9,19.9,3200.0,8700.0,8700.0,baby & toys,baby clothing,2020-11-23,local,kuala lumpur,0.8200000000000001
18.5,4.9,18.5,4100.0,9200.0,9200.0,baby & toys,baby clothing,2020-11-23,local,kuala lumpur,0.0
19.9,4.9,19.9,2900.0,7000.0,969.0,baby & toys,baby clothing,2020-11-23,local,kuala lumpur,0.8200000000000001
29.0,4.7,20.59,2900.0,4500.0,4500.0,baby & toys,kids fashion accessories & bags,2020-11-23,local,kuala lumpur,1.01
250.0,4.9,62.39,202.0,290.0,705.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
27.9,4.9,27.9,680.0,1500.0,547.0,baby & toys,kids fashion accessories & bags,2020-11-23,overseas,kuala lumpur,0.0
574.0,4.8,47.91,1200.0,1900.0,1900.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
155.0,4.9,33.99,102.0,171.0,246.0,watches,women's watches,2020-11-23,overseas,kuala lumpur,0.0
2.5,5.0,2.5,1100.0,4300.0,342.0,baby & toys,kids fashion accessories & bags,2020-11-23,local,kuala lumpur,0.0
39.0,4.9,5.0,805.0,1500.0,100.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
14.0,4.7,1.99,1500.0,4500.0,631.0,watches,sports,2020-11-23,overseas,kuala lumpur,0.0
64.0,4.9,23.98,825.0,1200.0,824.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
188.0,4.7,16.06,7200.0,14000.0,14000.0,watches,sports,2020-11-23,overseas,kuala lumpur,0.0
480.0,4.8,25.0,73.0,116.0,111.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
12.0,4.9,4.05,1200.0,2200.0,163.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
31.99,4.9,17.98,1600.0,2800.0,2800.0,baby & toys,baby clothing,2020-11-23,overseas,kuala lumpur,0.0
365.0,4.9,29.0,1500.0,2300.0,961.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
522.0,4.8,26.0,15200.0,24600.0,24600.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
12.0,4.9,4.56,1900.0,3200.0,342.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
68.0,4.9,26.88,732.0,1100.0,1100.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
102.0,4.9,39.98,284.0,399.0,586.0,watches,women's watches,2020-11-23,overseas,kuala lumpur,0.0
99.0,4.9,7.0,831.0,2000.0,578.0,watches,women's watches,2020-11-23,overseas,kuala lumpur,0.0
199.0,4.8,50.99,318.0,447.0,542.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
57.8,4.9,39.83,408.0,605.0,605.0,watches,women's watches,2020-11-23,overseas,kuala lumpur,0.0
147.0,4.8,34.99,44.0,82.0,111.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
198.4,4.9,19.98,1900.0,3000.0,3000.0,watches,women's watches,2020-11-23,overseas,kuala lumpur,0.0
66.0,4.9,32.98,249.0,410.0,535.0,watches,couple & set watches,2020-11-23,overseas,kuala lumpur,0.0
99.0,4.6,16.1,4700.0,8200.0,8200.0,watches,sports,2020-11-23,overseas,kuala lumpur,0.0
2.46,4.8,2.46,180.0,587.0,30.0,watches,watches,2020-11-23,overseas,kuala lumpur,0.0
258.0,4.6,60.99,72.0,105.0,268.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
13.0,4.8,1.99,258.0,1000.0,79.0,watches,sports,2020-11-23,overseas,kuala lumpur,0.0
39.4,4.9,20.95,433.0,686.0,504.0,watches,sports,2020-11-23,overseas,kuala lumpur,0.0
39.0,4.9,24.72,262.0,428.0,358.0,watches,couple & set watches,2020-11-23,overseas,kuala lumpur,0.0
496.0,4.6,20.0,305.0,592.0,261.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
20.0,4.9,2.32,85.0,182.0,10.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
450.0,4.9,37.0,76.0,117.0,173.0,watches,women's watches,2020-11-23,overseas,kuala lumpur,0.0
102.0,4.9,32.99,154.0,220.0,276.0,watches,men's watches,2020-11-23,overseas,kuala lumpur,0.0
98.0,4.9,25.98,272.0,471.0,209.0,watches,sports,2020-11-23,overseas,kuala lumpur,0.0
198.0,4.8,64.88,343.0,585.0,854.0,watches,sports,2020-11-23,overseas,kuala lumpur,0.0
29.9,4.9,29.9,2700.0,7400.0,7400.0,baby & toys,baby clothing,2020-11-23,overseas,kuala lumpur,0.0
90.0,4.9,90.0,537.0,786.0,683.0,watches,watch accessories,2020-11-23,local,kuala lumpur,6.105
16.3,4.9,11.09,4900.0,8300.0,8300.0,baby & toys,baby clothing,2020-11-23,overseas,kuala lumpur,0.0
8.0,4.9,8.0,153.0,248.0,93.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
17.0,4.9,17.0,2000.0,3700.0,3700.0,baby & toys,baby clothing,2020-11-23,overseas,kuala lumpur,0.0
36.88,4.9,16.99,1400.0,2800.0,2800.0,baby & toys,baby clothing,2020-11-23,overseas,kuala lumpur,0.0
10.99,4.8,10.99,1800.0,3100.0,959.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.8200000000000001
18.0,4.9,18.0,231.0,534.0,141.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
55.0,4.8,55.0,103.0,168.0,218.0,watches,watch accessories,2020-11-23,local,kuala lumpur,7.815
39.9,4.9,39.9,1700.0,2600.0,2600.0,watches,watch accessories,2020-11-23,local,kuala lumpur,1.67
1.5,4.9,0.5,185.0,1700.0,154.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
10.0,4.9,10.0,178.0,433.0,113.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
25.6,4.9,8.19,402.0,1500.0,409.0,baby & toys,baby clothing,2020-11-23,overseas,kuala lumpur,0.0
28.0,4.9,17.46,336.0,675.0,675.0,baby & toys,baby clothing,2020-11-23,overseas,kuala lumpur,0.0
30.85,4.9,30.85,1300.0,4100.0,4100.0,baby & toys,baby clothing,2020-11-23,overseas,kuala lumpur,0.0
29.9,5.0,29.9,990.0,2400.0,462.0,baby & toys,baby clothing,2020-11-23,local,kuala lumpur,0.37
11.7,4.9,11.7,731.0,2000.0,247.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
1.9,5.0,1.9,1200.0,14900.0,491.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
15.0,4.9,7.5,154.0,438.0,158.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
77.0,4.7,12.5,1200.0,2900.0,830.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
24.9,4.7,9.9,294.0,815.0,158.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
13.0,4.9,13.0,721.0,2500.0,2500.0,baby & toys,baby clothing,2020-11-23,overseas,kuala lumpur,0.0
15.0,4.9,15.0,306.0,821.0,209.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
54.5,4.7,54.5,112.0,241.0,172.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
100.0,4.9,22.0,92.0,163.0,159.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
16.4,5.0,8.3,171.0,727.0,41.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
59.99,4.9,29.99,102.0,182.0,674.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
13.0,4.8,13.0,5000.0,15900.0,15900.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
59.9,4.7,22.9,378.0,593.0,286.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
199.0,4.8,199.0,126.0,248.0,159.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
33.19,4.9,23.23,425.0,777.0,442.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
80.0,4.8,80.0,237.0,337.0,211.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.685
15.0,4.9,2.99,1600.0,3300.0,184.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
17.0,4.7,17.0,183.0,645.0,163.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
10.68,5.0,10.68,321.0,718.0,298.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
13.3,4.9,7.98,66.0,153.0,77.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
11.5,4.8,11.5,1100.0,3300.0,3300.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
72.5,4.8,55.4,850.0,1400.0,686.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.85
600.0,4.9,129.0,175.0,508.0,703.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
49.9,4.8,6.9,139.0,372.0,234.0,watches,couple & set watches,2020-11-23,local,kuala lumpur,0.0
6.5,4.9,0.98,311.0,1100.0,25.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
23.99,4.9,9.99,653.0,1400.0,410.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
49.9,4.8,6.48,1400.0,3900.0,692.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
59.0,4.8,59.0,64.0,139.0,16.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
18.9,4.7,10.5,412.0,933.0,265.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
26.7,4.9,26.7,105.0,208.0,94.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
20.0,4.3,11.9,78.0,202.0,79.0,watches,watch accessories,2020-11-23,local,kuala lumpur,2.5
30.0,4.9,15.0,44.0,74.0,53.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
44.8,4.8,8.95,582.0,1600.0,803.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
5.62,4.9,4.5,128.0,938.0,160.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
29.9,4.8,7.3,998.0,2500.0,744.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
29.9,4.9,29.9,750.0,1200.0,597.0,watches,watch accessories,2020-11-23,local,kuala lumpur,1.67
15.22,4.9,15.22,331.0,599.0,373.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
11.0,4.9,6.29,96.0,389.0,40.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
29.9,4.8,29.9,2600.0,9100.0,9100.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
18.0,4.9,5.32,473.0,1000.0,91.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
18.75,4.7,15.0,69.0,166.0,67.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
39.9,4.8,39.9,2700.0,7800.0,7800.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
99.0,4.6,99.0,1900.0,4200.0,938.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
99.9,4.8,99.9,1700.0,3500.0,3500.0,watches,couple & set watches,2020-11-23,local,kuala lumpur,0.0
31.88,5.0,31.88,331.0,432.0,365.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
20.9,4.8,20.9,1700.0,6500.0,6500.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
39.9,4.8,39.9,1200.0,6500.0,655.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
15.0,4.9,15.0,115.0,269.0,89.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.8200000000000001
69.9,4.9,7.5,766.0,2400.0,837.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
999.0,4.9,178.5,650.0,979.0,979.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
48.9,4.9,48.9,337.0,680.0,613.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
99.9,4.9,32.89,236.0,338.0,261.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
49.9,4.8,49.9,5100.0,14800.0,14800.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
19.9,4.8,6.49,742.0,1700.0,763.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
50.0,4.8,50.0,3100.0,9100.0,9100.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
69.9,4.8,6.2,596.0,1300.0,473.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
79.9,4.7,79.9,1700.0,3700.0,3700.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
15.0,4.8,15.0,172.0,528.0,132.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
99.9,4.8,17.85,1100.0,2100.0,2100.0,watches,couple & set watches,2020-11-23,local,kuala lumpur,0.0
19.9,4.8,19.9,997.0,2600.0,2600.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
89.0,4.7,13.8,135.0,256.0,136.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
79.9,4.8,79.9,6500.0,22900.0,22900.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
102.9,4.7,102.9,1200.0,2300.0,2300.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
99.9,4.9,19.89,1500.0,2800.0,703.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
99.9,4.7,99.9,1700.0,3800.0,827.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
999.0,4.9,129.0,265.0,503.0,620.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
10.9,4.8,10.9,3300.0,7400.0,7400.0,watches,women's watches,2020-11-23,local,kuala lumpur,0.0
89.9,4.8,89.9,1600.0,3600.0,819.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
13.9,4.8,13.9,9100.0,33700.0,33700.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
59.9,4.9,6.48,2700.0,7400.0,7400.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
69.9,4.8,12.9,4800.0,9600.0,9600.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
49.9,4.9,6.9,2500.0,14400.0,14400.0,watches,sports,2020-11-23,local,kuala lumpur,0.0
199.0,4.8,199.0,6900.0,13400.0,13400.0,watches,men's watches,2020-11-23,local,kuala lumpur,0.0
7.6,5.0,3.43,323.0,1100.0,321.0,women's bags,sling bags,2020-11-23,local,kuala lumpur,0.0
6.9,4.9,3.87,1300.0,3900.0,3900.0,women's bags,handbags,2020-11-23,local,kuala lumpur,0.0
10.5,4.9,5.3,317.0,960.0,451.0,women's bags,backpacks,2020-11-23,local,kuala lumpur,0.0
12.0,5.0,7.3,81.0,232.0,104.0,women's bags,backpacks,2020-11-23,local,kuala lumpur,0.0
15.9,4.9,10.0,454.0,1000.0,606.0,women's bags,luxury bags,2020-11-23,local,kuala lumpur,0.0
9.5,5.0,4.9,262.0,908.0,202.0,women's bags,handbags,2020-11-23,local,kuala lumpur,0.0
13.0,4.9,8.6,104.0,416.0,133.0,women's bags,backpacks,2020-11-23,local,kuala lumpur,0.0
8.8,5.0,4.46,224.0,695.0,278.0,women's bags,handbags,2020-11-23,local,kuala lumpur,0.0
11.4,4.9,6.72,428.0,1600.0,740.0,women's bags,backpacks,2020-11-23,local,kuala lumpur,0.0
7.2,4.9,4.34,818.0,2700.0,969.0,women's bags,handbags,2020-11-23,local,kuala lumpur,0.0
8.9,5.0,3.98,281.0,1100.0,223.0,women's bags,handbags,2020-11-23,local,kuala lumpur,0.0
10.0,4.9,4.46,339.0,1200.0,394.0,women's bags,handbags,2020-11-23,local,kuala lumpur,0.0
6.5,4.9,3.9,303.0,1200.0,395.0,women's bags,handbags,2020-11-23,local,kuala lumpur,0.0
19.0,4.9,12.14,296.0,829.0,292.0,women's bags,backpacks,2020-11-23,local,kuala lumpur,0.0
8.5,4.9,3.92,1100.0,3400.0,3400.0,women's bags,purses & pouches,2020-11-23,local,kuala lumpur,0.0
10.0,4.9,5.22,175.0,576.0,330.0,women's bags,backpacks,2020-11-23,local,kuala lumpur,0.0
7.4,4.9,4.6,1300.0,3500.0,3500.0,women's bags,handbags,2020-11-23,local,kuala lumpur,0.0
9.0,4.9,5.26,302.0,847.0,443.0,women's bags,handbags,2020-11-23,local,kuala lumpur,0.0
9.3,4.9,5.23,335.0,1100.0,395.0,women's bags,handbags,2020-11-23,local,kuala lumpur,0.0
11.0,5.0,6.72,141.0,415.0,243.0,women's bags,handbags,2020-11-23,local,kuala lumpur,0.0
